id1,id2,friended_on
476,900,2014-03-14
492,404,2015-12-11
505,2,2015-11-07
496,282,2015-03-30
489,500,2010-01-20
492,408,2015-01-30
481,749,2013-01-26
504,36,2013-10-11
494,347,2013-01-28
475,937,2015-12-06
496,286,2015-10-09
503,69,2015-12-02
480,783,2015-01-27
491,442,2015-07-17
494,349,2012-01-26
492,412,2010-04-10
483,691,2015-03-16
487,567,2015-12-25
504,42,2008-09-03
478,848,2014-09-09
497,260,2013-08-01
475,942,2014-09-08
492,416,2015-10-30
498,230,2013-01-21
501,138,2012-06-17
504,45,2013-02-02
501,139,2014-08-29
477,884,2015-11-19
502,110,2012-11-18
488,545,2015-11-16
486,608,2012-10-27
481,763,2015-09-15
502,112,2013-09-01
484,670,2008-10-10
505,20,2015-12-07
494,361,2015-07-05
482,735,2014-03-18
497,270,2014-11-27
505,23,2015-12-17
483,705,2015-08-28
476,922,2015-06-23
485,644,2015-10-11
484,675,2014-06-10
494,367,2009-07-11
497,276,2014-07-12
486,617,2012-07-27
482,741,2014-02-18
492,433,2013-12-26
493,402,2015-05-03
501,155,2015-11-23
505,31,2015-11-09
482,744,2014-07-27
499,217,2015-12-12
505,32,2015-10-29
499,219,2015-05-29
482,746,2014-06-03
481,778,2015-06-04
506,3,2015-06-16
485,655,2013-02-26
495,348,2015-04-13
474,999,2012-11-03
482,752,2015-11-01
497,287,2013-02-04
493,411,2014-07-25
494,381,2005-10-22
503,102,2015-12-08
501,164,2012-05-17
493,415,2015-11-17
492,447,2014-06-28
484,696,2008-12-26
496,324,2015-12-04
504,77,2013-05-23
501,170,2013-10-13
505,46,2015-11-25
478,884,2014-01-17
504,78,2015-09-15
500,203,2010-05-29
495,360,2015-04-12
502,144,2010-11-18
479,857,2008-09-18
503,114,2015-12-25
492,455,2007-12-18
482,766,2015-10-16
499,241,2015-08-31
482,771,2015-10-22
483,743,2012-09-02
496,341,2014-01-04
479,868,2012-11-19
505,62,2015-11-22
490,528,2015-07-26
485,683,2015-09-29
478,902,2009-10-11
503,127,2015-12-21
481,810,2009-03-10
502,161,2008-12-12
501,194,2015-12-06
506,41,2008-11-06
484,724,2012-08-04
504,105,2015-12-01
488,602,2015-11-29
497,323,2015-09-16
494,417,2015-04-29
483,758,2013-06-10
484,728,2015-11-02
487,635,2015-11-12
478,916,2015-02-24
496,358,2015-01-14
481,823,2009-12-18
501,204,2015-11-17
505,80,2015-11-14
485,700,2013-02-05
477,949,2012-04-18
501,205,2015-04-01
484,732,2011-03-20
492,484,2011-06-13
488,609,2015-12-03
477,951,2011-01-08
496,364,2012-10-01
500,240,2011-02-05
493,458,2015-09-02
488,613,2015-11-21
501,212,2015-03-01
478,926,2015-12-20
489,585,2009-10-25
487,648,2015-06-05
495,401,2005-04-06
504,122,2009-10-26
485,712,2015-08-21
501,216,2013-06-24
498,309,2011-02-03
485,713,2015-10-30
503,155,2015-12-04
491,527,2015-09-26
478,931,2011-12-12
505,94,2015-11-26
497,343,2014-06-09
506,64,2014-06-16
477,963,2015-09-04
501,220,2013-09-17
499,282,2015-06-22
501,221,2015-04-04
493,469,2014-03-22
503,159,2015-12-01
495,408,2015-07-18
506,68,2012-10-28
489,596,2014-08-27
499,287,2015-05-05
480,877,2013-04-09
501,229,2013-04-15
503,167,2015-12-22
489,601,2008-07-08
486,694,2015-03-10
492,509,2014-12-30
501,231,2012-10-14
505,108,2015-12-10
479,915,2015-03-22
491,544,2014-08-16
505,110,2015-11-24
487,668,2015-02-08
479,917,2015-04-09
497,359,2012-10-03
492,514,2003-05-09
501,236,2015-08-21
480,887,2011-09-15
492,516,2004-06-15
508,20,2015-09-21
487,672,2015-05-15
483,796,2015-10-28
488,641,2015-12-08
484,766,2014-10-08
483,798,2012-07-09
508,24,2015-02-06
490,582,2015-11-29
486,706,2015-12-17
494,458,2013-04-02
503,180,2015-11-01
498,336,2008-12-05
497,368,2014-12-29
481,865,2015-04-07
484,773,2013-08-25
490,588,2015-01-02
489,619,2011-07-28
499,309,2015-12-11
481,867,2015-08-04
505,123,2015-12-11
500,278,2011-06-25
484,776,2015-12-11
508,32,2012-09-11
505,126,2015-10-29
480,903,2008-10-04
479,934,2013-03-20
509,4,2014-04-30
491,562,2013-06-03
492,531,2014-06-07
480,904,2013-01-30
495,439,2015-08-19
478,966,2012-02-02
505,130,2015-12-15
503,193,2015-10-29
504,163,2014-09-06
482,845,2015-08-01
488,659,2015-11-28
493,505,2015-12-18
498,351,2012-08-22
508,42,2009-02-26
483,817,2013-09-30
505,136,2015-11-28
506,106,2015-01-09
503,200,2015-10-25
484,789,2015-01-30
507,77,2015-06-23
487,697,2015-10-20
483,821,2013-11-01
478,977,2013-07-06
480,916,2014-04-27
497,390,2014-10-15
509,18,2015-10-16
494,484,2012-10-24
482,857,2015-07-08
480,920,2014-03-04
502,238,2015-08-22
486,734,2012-05-10
500,301,2014-04-03
505,146,2015-11-15
494,487,2015-02-16
487,705,2014-10-23
483,829,2015-07-24
501,272,2012-06-30
508,55,2012-05-25
502,242,2014-09-14
498,366,2013-09-29
493,522,2015-05-03
486,741,2013-04-18
487,712,2014-11-19
485,774,2010-09-09
505,154,2015-10-30
483,838,2015-05-02
487,714,2015-08-12
505,156,2015-11-10
489,652,2012-03-15
490,622,2013-12-04
485,777,2011-09-11
493,530,2014-04-19
503,220,2015-10-28
487,716,2015-01-06
505,158,2015-12-22
498,376,2015-09-03
494,500,2010-10-19
489,656,2014-09-30
501,284,2014-02-05
478,997,2014-03-26
492,563,2011-11-19
490,626,2015-03-25
483,844,2015-04-28
495,473,2015-09-30
508,71,2011-02-06
482,877,2013-11-05
483,847,2015-11-25
500,321,2015-10-07
483,849,2013-10-29
479,973,2014-07-30
484,820,2014-06-23
499,355,2015-11-03
490,634,2015-12-04
492,573,2007-10-17
500,325,2014-12-15
497,418,2015-01-29
495,481,2013-11-30
480,946,2014-09-11
510,16,2015-04-02
489,668,2015-02-02
484,824,2015-05-10
494,517,2007-01-29
508,84,2014-07-03
505,177,2015-11-21
493,549,2015-12-25
486,767,2013-08-08
488,706,2015-12-26
492,582,2008-10-03
505,179,2015-11-06
508,86,2013-07-21
482,892,2014-06-18
490,646,2015-12-13
484,833,2014-08-08
501,307,2013-09-26
499,370,2015-06-06
482,897,2015-04-18
484,836,2013-06-09
485,806,2014-01-16
482,899,2014-11-28
479,992,2014-02-07
487,745,2015-01-07
508,94,2013-08-19
493,560,2015-10-02
485,809,2015-12-24
487,747,2015-11-24
503,251,2015-12-03
500,345,2014-03-19
495,500,2015-12-12
505,190,2015-11-25
481,934,2012-12-04
489,687,2015-07-08
507,130,2014-08-12
495,502,2011-10-09
490,657,2015-08-11
510,38,2015-11-27
484,844,2012-07-10
497,442,2015-01-06
500,349,2010-09-26
501,318,2014-03-30
500,350,2010-08-01
489,691,2014-10-06
511,10,2013-10-23
508,103,2012-10-04
486,786,2011-06-26
511,11,2014-11-03
500,352,2007-06-27
483,882,2012-02-21
494,542,2013-07-07
493,574,2014-08-15
499,388,2015-12-25
503,265,2015-12-13
480,978,2014-07-27
505,203,2015-12-08
500,358,2014-08-30
483,886,2015-10-22
495,515,2014-11-26
497,454,2014-07-06
488,733,2015-11-22
487,764,2015-11-13
507,145,2015-06-28
498,426,2012-02-14
482,923,2015-07-05
508,117,2009-11-28
497,458,2014-11-12
492,614,2006-01-24
507,149,2015-05-30
503,274,2015-12-19
510,57,2015-06-30
508,120,2014-07-08
493,585,2014-03-21
481,957,2015-01-28
492,617,2010-08-31
493,586,2015-03-09
498,431,2009-06-09
480,991,2012-07-08
485,836,2013-11-17
488,743,2015-11-27
482,930,2015-12-26
506,186,2014-11-13
498,435,2012-12-13
511,33,2015-04-16
503,281,2015-11-14
508,126,2015-02-11
495,530,2003-06-26
508,127,2011-09-21
492,623,2014-02-02
480,995,2011-11-08
489,716,2014-10-27
482,934,2014-09-10
485,841,2015-12-11
500,376,2015-10-24
502,315,2015-06-17
491,656,2014-09-15
494,563,2013-04-10
496,502,2013-02-06
510,69,2015-02-26
483,907,2015-04-24
509,101,2015-12-15
497,477,2013-04-24
484,881,2012-10-11
509,107,2009-04-17
488,758,2015-12-09
492,634,2015-08-17
501,356,2015-03-27
511,48,2015-06-26
510,80,2015-01-28
505,235,2015-12-03
483,918,2015-08-16
502,329,2010-03-27
499,422,2015-11-01
490,702,2015-01-22
481,982,2015-08-14
501,363,2014-10-08
490,704,2015-03-10
511,54,2013-12-04
489,736,2015-09-29
506,210,2015-11-06
493,613,2015-01-27
481,985,2014-05-27
487,799,2015-11-28
505,241,2015-11-20
506,212,2013-03-27
481,987,2013-01-12
509,120,2008-09-21
483,926,2015-12-27
496,524,2011-09-27
504,276,2008-08-23
489,741,2013-11-25
512,29,2015-07-30
494,588,2015-10-28
483,930,2015-12-21
500,403,2015-06-12
506,217,2015-04-26
487,806,2014-10-07
503,311,2015-12-10
512,33,2015-12-23
503,313,2015-11-24
495,561,2007-11-14
495,562,2008-02-21
512,35,2015-08-10
502,345,2015-12-11
487,810,2015-04-25
503,315,2015-10-31
513,5,2015-09-14
488,781,2015-12-03
501,379,2012-06-29
512,39,2015-10-29
494,598,2015-10-18
484,908,2013-03-17
497,505,2015-10-28
507,197,2015-09-25
504,290,2013-06-19
505,260,2015-11-17
498,478,2013-08-03
484,912,2014-11-05
500,416,2014-03-17
483,944,2015-05-12
492,665,2013-07-16
501,387,2015-02-08
509,139,2011-03-26
505,264,2015-12-17
510,110,2015-10-04
486,854,2010-11-10
482,979,2014-03-26
492,671,2015-08-17
488,796,2015-12-18
498,486,2012-08-19
486,859,2011-10-06
487,828,2014-11-14
496,549,2015-09-16
512,54,2015-10-27
507,209,2014-02-17
485,892,2014-09-08
507,210,2015-12-11
511,87,2015-06-10
491,708,2013-05-03
505,275,2015-10-26
511,89,2014-10-15
509,151,2014-12-08
483,958,2014-01-09
483,960,2014-01-24
504,309,2011-03-29
504,310,2014-01-22
503,341,2015-12-16
494,621,2013-07-17
485,900,2014-04-13
512,66,2015-08-28
514,6,2007-05-01
502,378,2009-09-07
484,937,2015-12-07
491,721,2012-08-29
495,598,2014-11-22
497,537,2014-09-24
484,946,2011-06-03
487,853,2015-12-16
512,78,2015-12-02
504,326,2015-06-16
511,109,2015-06-24
506,265,2013-12-06
511,111,2015-01-11
483,979,2011-12-29
497,546,2015-10-07
487,856,2014-10-23
502,392,2014-11-24
483,982,2015-07-11
504,331,2015-10-22
497,553,2011-09-07
514,27,2013-12-24
497,555,2015-02-15
491,742,2012-09-26
512,92,2015-12-29
493,681,2014-02-14
513,62,2012-10-02
483,994,2008-01-17
500,467,2014-11-22
494,654,2014-01-06
489,809,2015-12-24
484,964,2015-06-19
498,530,2010-03-07
488,840,2015-11-11
505,315,2015-10-27
513,69,2014-01-15
494,658,2014-06-27
511,132,2015-02-27
513,71,2010-01-26
497,567,2013-11-24
508,227,2011-11-20
511,135,2015-02-20
491,758,2014-06-08
511,138,2014-01-17
488,851,2015-11-11
507,262,2015-02-22
511,139,2014-07-19
493,697,2014-03-17
513,80,2013-11-05
486,917,2012-06-20
496,607,2015-12-08
505,328,2015-11-17
488,857,2015-11-12
507,269,2015-10-14
514,54,2012-05-22
485,953,2012-03-02
511,147,2014-07-29
500,489,2010-01-20
512,117,2015-08-12
509,211,2014-03-16
507,274,2014-09-05
513,88,2015-09-23
501,460,2012-10-21
489,834,2015-09-27
499,525,2015-05-24
506,308,2013-08-19
500,494,2010-10-19
504,370,2015-12-03
502,432,2011-06-02
500,495,2015-12-12
491,775,2015-08-18
501,465,2012-09-06
499,527,2015-04-27
484,992,2013-12-18
514,62,2012-10-31
489,838,2014-05-08
487,900,2015-09-19
491,778,2015-12-30
516,3,2014-01-04
505,344,2015-11-29
498,562,2012-03-10
503,407,2015-11-16
489,844,2010-01-19
502,441,2015-08-06
489,845,2013-01-19
506,319,2015-12-11
488,877,2015-12-04
492,755,2009-08-15
515,43,2014-08-15
495,664,2010-02-28
511,168,2015-08-26
492,758,2015-04-05
503,417,2015-12-28
495,665,2009-05-29
500,510,2015-10-07
497,604,2015-06-28
499,542,2015-12-01
486,945,2015-06-11
491,791,2007-10-10
497,606,2014-09-22
491,792,2015-09-22
515,48,2013-12-05
511,172,2014-11-17
493,731,2014-06-09
494,700,2007-02-20
486,948,2014-04-10
511,174,2014-04-14
498,579,2012-08-02
512,146,2015-10-05
502,457,2014-09-18
498,581,2008-08-09
488,893,2015-12-18
516,25,2015-02-04
490,831,2015-12-30
488,894,2015-11-25
489,864,2012-02-01
488,895,2015-11-22
507,307,2013-09-16
513,122,2008-03-19
503,432,2015-11-13
508,277,2013-02-25
487,930,2015-12-24
516,32,2012-10-15
512,156,2015-07-07
506,342,2014-10-06
507,313,2015-11-13
490,843,2013-12-28
493,750,2014-12-28
514,99,2007-01-31
490,844,2015-11-27
493,751,2015-10-14
516,38,2013-11-19
507,317,2014-12-13
490,847,2015-11-19
503,444,2015-11-22
492,787,2009-04-04
507,322,2015-11-17
513,136,2013-11-29
492,791,2013-09-21
488,915,2015-11-25
497,638,2014-08-16
489,886,2008-03-23
512,173,2015-11-10
492,794,2009-12-08
515,82,2014-11-01
501,517,2015-04-03
497,641,2014-01-04
488,920,2015-12-16
505,395,2015-12-02
497,643,2012-12-09
504,426,2015-08-22
495,706,2015-04-08
500,551,2010-02-18
501,521,2015-11-08
499,583,2015-05-24
489,894,2008-08-28
493,770,2015-12-28
505,399,2015-11-22
516,58,2014-02-23
510,244,2015-09-27
509,277,2009-11-01
502,495,2011-10-09
497,650,2015-10-09
502,496,2013-02-06
517,33,2010-02-23
491,840,2008-10-04
501,530,2015-12-28
487,965,2015-04-04
491,841,2015-06-01
508,314,2013-08-19
516,67,2013-06-28
516,68,2013-07-13
518,7,2015-12-25
507,348,2015-09-02
502,503,2015-10-22
492,815,2007-09-18
487,971,2015-11-13
507,351,2015-08-26
500,568,2014-08-17
505,414,2015-10-29
516,73,2009-03-29
499,601,2015-10-18
512,199,2015-08-16
503,479,2015-12-03
515,107,2014-10-10
516,78,2012-01-30
508,326,2015-09-02
513,172,2010-03-14
509,296,2013-09-18
511,234,2015-01-08
516,80,2012-04-14
512,205,2015-11-12
504,454,2013-04-28
508,330,2010-05-09
495,733,2012-03-18
500,578,2013-05-13
488,951,2015-12-06
500,579,2012-01-30
495,734,2012-12-15
508,333,2015-12-18
507,366,2014-04-02
499,615,2015-10-04
510,274,2015-12-29
491,864,2011-07-10
501,555,2015-06-21
491,866,2008-03-12
516,92,2014-08-28
493,805,2015-08-30
516,93,2007-03-13
488,962,2015-12-24
509,311,2014-05-17
516,95,2013-11-27
506,405,2015-09-26
517,65,2013-07-26
490,902,2015-10-01
489,933,2015-09-18
495,749,2007-09-26
517,68,2012-12-30
492,843,2013-03-27
503,502,2015-10-22
517,69,2011-03-13
509,317,2015-03-25
501,565,2015-03-30
495,752,2014-10-29
519,9,2015-09-27
504,475,2009-08-15
493,817,2014-02-17
501,570,2015-06-21
493,818,2015-07-01
493,819,2015-04-18
518,45,2010-05-22
512,231,2015-08-03
513,200,2015-07-29
515,138,2015-11-29
503,511,2015-10-28
492,852,2010-09-11
512,234,2015-09-24
488,979,2015-12-14
492,855,2014-09-03
518,49,2015-12-28
500,609,2014-12-01
499,640,2015-10-01
495,765,2015-12-25
493,827,2014-11-30
491,889,2008-04-26
501,579,2012-12-31
492,859,2006-09-09
508,363,2015-03-31
491,892,2007-10-24
511,273,2015-10-05
489,955,2006-06-17
502,553,2012-04-03
503,524,2015-11-08
489,958,2010-02-07
502,555,2015-06-30
488,990,2015-12-24
503,525,2015-11-15
501,587,2013-03-16
516,123,2010-01-28
509,341,2015-08-09
506,434,2009-03-31
500,621,2010-11-18
499,652,2015-11-03
496,746,2011-09-04
511,281,2014-12-17
505,468,2015-12-03
502,561,2007-10-14
509,344,2013-02-23
517,97,2013-12-22
493,841,2014-12-03
493,842,2014-10-26
488,998,2015-12-10
500,627,2012-10-08
490,938,2015-09-04
499,659,2015-09-25
503,536,2015-12-17
499,661,2015-11-03
504,507,2014-10-05
512,259,2015-12-12
492,879,2008-01-08
520,12,2014-06-28
504,508,2013-04-04
498,694,2015-06-02
490,943,2015-06-01
501,603,2014-10-02
489,975,2015-08-02
513,232,2015-03-17
505,480,2015-12-05
511,294,2015-12-28
495,791,2015-07-29
520,17,2014-04-15
495,792,2011-04-03
514,203,2014-01-05
489,978,2014-04-23
504,514,2009-10-10
507,421,2015-06-08
506,453,2012-08-13
513,237,2012-05-21
520,20,2015-08-11
513,238,2012-07-31
489,982,2015-08-25
494,827,2006-09-18
495,797,2013-10-03
503,549,2015-11-22
509,364,2015-03-25
508,396,2012-02-23
510,335,2015-05-22
504,522,2009-02-27
492,894,2013-01-25
517,119,2015-07-19
506,460,2015-02-16
513,244,2013-08-19
501,616,2013-04-23
505,493,2015-12-18
493,865,2015-09-24
489,989,2013-11-06
493,866,2013-12-31
506,463,2005-12-14
512,278,2015-08-26
518,93,2012-01-05
494,837,2015-06-04
520,32,2014-04-10
505,497,2015-10-28
502,591,2015-12-24
507,436,2015-05-01
519,64,2013-05-09
499,686,2015-04-26
508,407,2013-09-24
498,718,2015-02-18
517,130,2014-01-24
499,689,2015-09-17
493,875,2015-11-12
503,566,2015-12-15
521,9,2015-11-05
512,288,2015-11-19
511,319,2014-07-22
507,443,2013-10-25
518,102,2014-08-26
508,413,2012-08-15
495,816,2014-05-08
509,382,2015-05-23
501,631,2014-05-28
502,600,2015-06-04
513,260,2006-08-29
512,292,2015-10-26
508,416,2015-10-29
504,541,2015-11-05
514,231,2013-05-03
495,821,2013-09-05
507,450,2015-10-26
513,264,2015-12-27
520,47,2015-12-24
508,420,2009-10-15
513,265,2015-10-19
509,389,2014-11-15
490,980,2015-07-18
509,391,2015-07-28
507,454,2014-11-16
496,796,2015-11-25
505,522,2015-11-01
521,26,2015-09-15
493,895,2013-12-25
490,989,2014-06-12
518,122,2015-03-07
503,588,2015-11-23
501,651,2013-09-20
504,558,2015-12-15
512,310,2015-08-07
502,621,2010-12-26
501,653,2015-08-31
495,839,2008-12-01
516,188,2014-11-05
491,963,2015-09-12
507,467,2015-02-15
518,127,2012-03-07
492,933,2015-07-14
501,655,2015-09-11
521,37,2015-12-19
513,286,2015-10-22
491,969,2008-12-22
507,473,2014-05-23
507,474,2015-01-13
503,599,2015-10-28
503,600,2015-12-20
507,477,2014-03-12
494,880,2015-10-24
491,973,2014-05-21
508,447,2014-07-16
515,230,2015-07-20
495,851,2013-08-21
504,572,2011-06-05
522,14,2014-12-10
501,665,2014-11-15
513,295,2011-02-02
505,543,2015-12-14
516,203,2009-10-07
501,670,2013-11-17
516,205,2009-12-23
508,454,2009-02-27
515,237,2013-06-09
522,22,2014-09-14
492,953,2012-10-12
516,209,2009-01-03
513,302,2015-02-01
495,861,2013-06-09
517,180,2010-03-07
511,366,2014-07-12
491,987,2012-09-16
521,57,2015-12-19
521,58,2015-09-25
499,740,2015-07-24
505,555,2015-12-16
503,617,2015-11-05
510,400,2015-11-20
516,215,2014-01-28
520,91,2014-12-19
508,464,2012-04-10
509,433,2011-11-07
497,805,2014-08-01
494,899,2014-06-02
501,683,2015-03-09
496,838,2014-10-19
511,374,2015-02-25
494,902,2012-01-06
497,809,2015-11-27
519,128,2014-03-16
500,718,2011-10-21
507,504,2014-10-05
513,319,2015-11-29
508,478,2011-07-20
499,759,2015-08-15
506,542,2015-03-05
506,544,2014-12-14
520,110,2015-11-14
499,761,2015-12-08
517,204,2015-11-16
510,421,2015-04-14
509,453,2015-08-25
507,515,2014-08-19
513,330,2012-01-16
500,733,2007-09-16
510,423,2015-04-27
493,951,2015-05-30
516,238,2014-10-05
499,765,2015-07-24
500,736,2015-10-07
515,272,2015-11-06
507,522,2014-04-08
505,584,2015-11-24
501,709,2015-08-19
513,337,2006-01-03
505,586,2015-11-16
492,990,2008-04-07
521,91,2015-09-16
503,650,2015-12-23
499,775,2015-12-29
511,404,2015-10-26
504,621,2014-12-20
519,156,2015-01-01
497,839,2011-12-31
509,467,2015-11-11
501,715,2012-08-12
518,188,2015-09-19
524,4,2013-08-22
498,810,2015-03-29
511,407,2015-05-30
513,346,2013-07-31
494,937,2015-12-13
508,504,2013-04-04
504,628,2015-11-20
501,721,2012-04-21
505,598,2015-11-14
520,133,2013-09-10
523,40,2015-08-08
516,259,2014-10-21
503,662,2015-12-02
519,167,2015-02-24
504,632,2011-06-06
517,229,2012-09-19
506,571,2015-08-26
495,913,2015-08-18
522,77,2011-02-26
493,976,2014-02-10
518,202,2011-03-04
501,729,2012-06-01
505,607,2015-11-12
508,514,2011-08-12
524,19,2012-12-17
507,546,2015-12-10
496,890,2015-12-23
503,674,2015-10-30
496,892,2014-10-23
494,954,2015-09-30
501,738,2012-04-26
504,645,2015-02-19
498,832,2009-04-09
509,492,2014-12-30
524,28,2012-09-24
496,896,2011-08-30
523,59,2014-11-22
510,464,2015-02-28
498,838,2014-12-06
498,839,2013-08-17
521,127,2015-09-03
502,716,2008-12-03
507,563,2015-12-04
513,377,2006-05-28
523,68,2015-08-18
517,254,2013-11-11
512,409,2015-12-16
505,626,2015-12-25
525,7,2010-06-22
502,720,2015-06-04
497,875,2015-09-15
516,287,2013-04-08
525,8,2014-08-14
519,194,2015-11-26
515,318,2014-10-24
506,598,2015-01-29
515,321,2015-09-19
496,910,2013-04-18
521,136,2015-08-30
513,385,2014-01-30
511,447,2014-07-25
516,294,2015-12-24
497,884,2014-03-15
500,791,2013-03-29
524,47,2010-10-08
522,110,2015-05-04
524,48,2013-06-23
525,17,2010-07-28
513,391,2015-09-15
509,516,2011-02-20
525,21,2015-09-05
506,610,2007-05-18
509,517,2010-10-20
522,114,2011-10-01
507,580,2015-07-21
494,984,2014-10-08
503,705,2015-10-22
514,364,2013-06-24
499,830,2015-09-29
501,768,2015-01-29
516,304,2013-11-22
512,429,2015-07-10
495,957,2012-04-26
514,368,2015-09-17
499,834,2015-07-26
525,29,2012-06-25
494,990,2004-11-29
519,215,2013-06-23
505,650,2015-12-17
495,960,2011-08-31
508,558,2015-10-03
515,341,2014-05-09
523,93,2015-04-18
503,714,2015-11-12
512,436,2015-08-19
516,312,2013-04-13
501,777,2013-11-17
520,189,2014-02-07
495,964,2014-03-29
504,685,2013-06-16
518,252,2014-04-05
510,500,2015-10-07
522,129,2015-06-22
506,626,2015-12-02
503,720,2015-11-07
511,472,2015-07-24
519,226,2012-04-10
495,970,2013-02-14
508,567,2015-03-05
496,940,2014-05-25
524,73,2012-08-02
511,477,2014-01-23
501,787,2015-03-18
524,74,2011-01-04
503,726,2015-11-25
497,913,2015-11-04
524,77,2015-10-07
509,544,2011-11-10
520,204,2015-12-26
526,18,2015-12-02
507,607,2014-12-23
506,639,2012-01-04
505,671,2015-11-21
516,330,2009-06-27
511,485,2014-09-13
525,51,2013-09-18
495,982,2015-07-16
500,827,2010-08-05
515,363,2015-12-13
505,676,2015-12-26
513,428,2015-11-14
501,801,2015-01-20
503,739,2015-12-09
519,246,2015-08-18
497,928,2011-10-08
523,123,2014-12-29
509,557,2015-09-30
523,126,2014-10-10
495,994,2005-03-07
512,467,2015-11-06
505,685,2015-12-28
523,128,2015-11-26
495,997,2006-09-14
499,874,2015-07-27
511,503,2015-10-28
517,318,2014-04-18
521,194,2015-11-30
514,411,2014-03-11
518,287,2013-02-15
506,660,2014-12-17
519,257,2014-04-14
508,599,2009-01-16
504,725,2010-05-24
510,539,2015-02-14
509,571,2015-08-27
505,696,2015-11-06
499,884,2015-08-29
513,450,2008-07-12
525,79,2013-07-30
511,513,2014-01-05
514,421,2013-03-01
516,359,2007-02-10
526,51,2014-04-24
507,641,2014-07-09
500,859,2006-03-03
504,735,2015-07-30
502,798,2011-09-13
527,24,2014-11-16
526,56,2010-08-27
521,212,2015-11-25
516,367,2015-03-04
498,926,2015-10-30
526,58,2014-03-16
513,461,2015-12-30
499,896,2015-05-10
526,59,2014-01-05
509,586,2014-09-22
523,153,2015-02-01
517,339,2014-03-24
503,773,2015-10-26
516,371,2008-04-30
525,93,2011-10-25
513,466,2015-08-14
517,342,2014-07-13
515,404,2015-08-15
496,994,2013-10-05
514,437,2013-05-10
507,655,2014-04-13
503,779,2015-11-26
499,905,2015-08-07
524,130,2012-06-17
501,843,2014-02-01
527,39,2014-07-21
