id1,id2,friendedOn
599,459,2015-07-12
588,802,2015-04-11
601,401,2015-04-20
613,30,2015-01-11
610,123,2014-12-30
591,713,2011-01-25
609,155,2015-06-22
599,466,2014-10-06
605,281,2015-03-06
600,436,2015-08-26
596,561,2012-11-19
604,313,2008-09-14
599,468,2011-11-14
598,500,2012-06-27
600,440,2013-01-06
596,564,2007-10-09
598,503,2014-10-11
589,783,2012-02-28
611,103,2010-03-07
607,227,2012-05-16
586,878,2006-04-09
599,475,2009-06-24
610,135,2007-09-13
601,414,2015-06-22
612,74,2015-09-20
606,260,2014-03-10
584,942,2012-07-15
589,788,2015-07-30
594,633,2014-01-07
593,664,2015-01-18
588,821,2012-12-27
614,15,2015-07-31
614,17,2009-09-19
609,173,2015-10-26
601,421,2015-07-11
590,763,2014-04-18
609,174,2015-06-27
599,485,2009-05-09
584,951,2014-12-12
610,145,2015-05-10
594,642,2015-02-04
610,146,2011-10-26
613,53,2013-12-24
612,85,2015-11-27
594,644,2009-05-14
587,862,2014-10-28
609,181,2015-09-02
599,492,2013-09-05
591,740,2014-02-26
597,554,2010-08-06
608,214,2015-04-25
591,742,2014-01-27
599,495,2013-04-26
597,557,2009-10-28
606,278,2014-03-03
589,805,2014-11-05
598,527,2014-08-12
601,435,2015-09-27
614,32,2009-03-23
585,932,2014-10-11
609,189,2015-10-17
600,468,2015-06-30
613,65,2015-09-11
607,253,2009-04-30
593,688,2015-08-08
595,628,2015-07-06
593,690,2015-07-31
611,133,2004-04-12
584,970,2008-04-08
604,351,2008-09-30
611,135,2007-11-26
610,168,2013-04-25
589,821,2013-11-08
586,914,2008-11-14
596,604,2013-11-13
607,264,2015-12-11
598,544,2012-07-18
612,111,2015-11-11
589,825,2012-08-20
600,484,2013-11-09
591,764,2011-05-21
593,702,2015-04-26
612,113,2015-11-26
587,889,2013-03-13
591,766,2013-09-02
607,270,2010-10-30
586,922,2015-04-01
587,892,2013-12-12
610,180,2009-11-18
609,211,2015-02-22
584,986,2012-01-09
608,243,2014-04-19
600,492,2013-11-02
587,895,2014-06-03
606,306,2015-11-16
594,679,2011-10-06
604,370,2010-08-31
590,806,2012-08-25
603,404,2014-03-15
587,900,2015-03-24
591,776,2004-12-02
594,683,2015-09-06
593,714,2015-09-30
607,280,2015-12-14
588,869,2015-10-21
599,529,2015-12-12
586,933,2015-09-02
587,903,2015-02-09
605,347,2015-12-25
586,937,2013-08-02
585,968,2015-08-13
597,598,2015-09-18
614,71,2015-06-29
587,909,2015-05-20
586,940,2011-07-11
606,321,2014-08-25
610,197,2010-11-17
589,848,2012-12-24
605,353,2014-01-25
599,539,2015-01-26
587,912,2013-09-23
590,819,2015-06-06
596,633,2010-11-24
585,974,2014-12-26
609,230,2015-09-16
604,385,2015-10-30
590,820,2013-06-26
594,696,2010-02-15
608,262,2015-02-28
603,419,2014-05-30
596,637,2006-02-29
590,824,2012-04-15
588,887,2015-11-01
593,732,2015-12-20
603,422,2014-09-22
585,982,2015-09-24
615,52,2015-12-06
602,455,2011-05-31
611,177,2008-03-14
607,301,2014-12-09
590,828,2013-04-16
586,953,2004-06-27
604,395,2015-02-22
588,891,2015-05-26
592,768,2013-07-13
585,986,2015-02-03
613,118,2014-08-09
609,242,2015-11-10
604,397,2014-08-09
596,646,2013-12-04
591,803,2009-08-26
586,959,2012-02-21
615,60,2012-11-09
603,432,2015-01-21
586,960,2015-07-16
589,868,2013-09-22
606,341,2013-04-05
593,745,2015-08-23
600,529,2014-04-12
591,810,2006-02-06
615,67,2012-10-03
603,440,2013-03-12
592,781,2009-01-07
617,8,2015-11-27
592,783,2014-12-24
598,597,2015-09-18
599,567,2013-12-12
613,135,2011-11-15
602,477,2015-11-17
614,106,2011-05-28
595,695,2006-11-21
602,478,2012-04-08
609,261,2015-09-19
607,324,2006-02-25
592,790,2014-10-09
615,77,2013-12-30
587,947,2014-10-15
587,948,2014-06-12
601,514,2015-05-21
589,887,2014-07-23
614,112,2015-07-08
608,298,2014-05-23
611,206,2014-05-14
609,269,2015-10-18
615,84,2012-06-23
591,828,2010-06-27
609,271,2015-04-30
613,148,2015-12-31
604,428,2014-08-30
596,677,2012-10-01
589,895,2013-07-13
607,339,2009-07-25
592,805,2015-06-16
604,434,2013-09-14
600,559,2015-06-07
599,591,2011-11-10
593,777,2014-12-12
591,841,2012-05-21
603,470,2014-03-03
587,966,2014-03-10
597,656,2013-02-29
605,409,2013-03-06
592,812,2013-05-07
589,906,2015-05-27
597,659,2015-09-25
609,288,2015-07-10
593,785,2015-12-28
587,972,2015-12-16
614,135,2008-02-28
590,879,2014-08-08
591,848,2009-09-29
597,662,2014-10-12
604,445,2014-06-18
592,818,2015-04-20
592,819,2009-11-02
599,604,2014-04-07
607,356,2013-07-22
605,418,2015-11-18
593,790,2015-02-12
592,823,2012-04-04
588,947,2015-11-14
592,825,2013-12-28
613,174,2014-11-08
616,82,2011-12-13
589,919,2013-01-25
602,518,2015-11-14
604,456,2015-08-26
618,23,2015-12-22
589,922,2014-06-20
596,706,2013-01-17
611,241,2010-11-22
609,305,2015-10-30
587,987,2015-07-29
593,801,2015-09-20
601,554,2015-12-10
589,926,2014-01-16
600,586,2013-06-29
598,648,2015-10-06
604,463,2012-11-28
608,339,2014-06-01
601,556,2015-12-21
588,960,2015-02-15
604,464,2014-11-12
598,650,2014-01-04
599,619,2010-02-29
594,775,2009-08-04
603,496,2015-10-10
612,219,2015-08-31
604,467,2011-11-05
611,251,2015-03-11
591,872,2014-08-22
593,810,2015-02-27
602,531,2014-11-12
605,439,2015-10-21
589,936,2014-06-15
587,999,2014-04-21
619,8,2015-12-06
610,287,2015-04-05
604,474,2015-10-07
602,536,2015-08-23
596,722,2011-12-18
609,320,2015-04-28
607,382,2008-09-08
603,506,2013-10-11
595,754,2012-04-30
608,352,2014-06-22
601,571,2015-06-01
609,325,2015-10-25
588,977,2012-09-30
604,482,2015-11-22
600,606,2014-04-26
615,141,2015-06-04
602,546,2015-09-14
600,609,2014-12-07
609,330,2015-08-25
598,672,2013-08-21
602,549,2015-03-28
588,983,2014-12-02
594,799,2014-11-16
609,337,2015-03-03
607,399,2015-12-07
600,617,2012-10-24
591,897,2015-10-02
616,122,2015-02-12
615,153,2014-11-09
589,960,2015-05-12
601,588,2015-09-07
610,310,2015-08-14
591,900,2006-10-02
609,342,2015-10-21
613,219,2015-12-23
588,995,2015-06-07
603,532,2015-02-08
607,408,2005-09-02
613,222,2015-12-21
608,378,2015-10-23
600,626,2015-02-06
611,286,2015-10-06
594,813,2013-06-11
616,131,2013-12-28
611,287,2009-12-22
591,907,2015-03-29
609,354,2015-03-29
594,820,2014-10-12
604,511,2015-03-16
597,728,2009-06-10
602,573,2014-12-20
612,263,2015-11-09
611,295,2015-05-07
608,388,2014-10-06
611,296,2009-06-13
598,699,2014-12-17
591,917,2011-01-27
607,422,2012-05-25
591,920,2004-12-16
596,766,2014-04-02
589,984,2011-05-14
593,862,2015-07-28
613,242,2014-08-22
615,184,2014-05-17
607,433,2014-11-28
609,372,2015-07-23
611,310,2011-06-04
592,901,2015-10-08
593,870,2014-12-19
611,312,2014-12-28
618,97,2015-12-21
592,903,2012-06-05
611,314,2015-08-30
596,780,2015-06-24
590,966,2013-12-25
607,439,2015-09-29
603,563,2015-12-13
591,935,2012-09-09
590,968,2015-09-28
591,937,2011-12-29
606,472,2015-05-04
598,720,2015-07-01
621,7,2014-06-22
606,474,2015-10-23
594,847,2015-02-11
593,879,2014-12-12
619,74,2015-02-06
611,323,2015-10-12
605,509,2011-04-09
594,850,2009-09-11
592,912,2014-06-25
610,354,2012-11-23
598,726,2013-04-13
616,169,2015-05-14
596,789,2015-06-20
609,387,2015-12-21
592,915,2009-10-07
603,574,2014-07-16
606,481,2015-09-25
613,264,2015-10-26
621,17,2012-12-16
605,515,2015-01-23
607,455,2012-03-29
603,579,2013-04-20
618,116,2015-12-17
608,427,2015-07-30
604,552,2015-12-23
612,304,2015-11-21
596,801,2014-12-06
595,832,2011-01-26
609,399,2015-12-10
599,709,2015-07-09
603,585,2015-12-16
590,988,2015-12-28
612,306,2015-12-01
619,89,2008-02-15
609,400,2015-04-13
620,60,2012-01-04
613,277,2015-09-15
615,215,2014-12-21
616,185,2013-06-03
602,620,2014-12-27
590,992,2012-04-18
600,682,2015-10-18
614,249,2015-08-04
620,64,2015-09-14
594,871,2015-10-30
597,779,2010-08-02
615,221,2014-08-02
598,749,2013-04-27
607,471,2014-09-21
604,566,2009-04-17
614,256,2013-08-03
611,350,2014-10-01
612,320,2015-12-08
602,630,2012-10-03
597,786,2013-09-16
605,538,2013-10-20
600,693,2014-12-01
592,942,2014-11-17
597,787,2015-06-20
612,324,2015-10-26
602,634,2013-08-07
592,945,2014-06-19
606,511,2015-03-05
605,542,2013-07-09
598,760,2015-12-12
619,109,2015-07-20
606,513,2013-10-27
615,235,2015-12-14
600,702,2012-11-08
594,888,2015-12-09
600,703,2010-01-24
591,982,2015-04-01
592,951,2010-06-16
621,52,2015-12-25
602,642,2012-05-13
622,22,2015-09-16
594,890,2015-07-11
608,458,2015-01-20
599,737,2015-11-30
607,489,2007-09-17
614,274,2014-11-09
602,646,2012-12-19
605,554,2010-12-12
620,89,2012-11-03
594,895,2008-11-26
617,183,2012-03-21
592,959,2006-02-13
613,308,2015-07-16
594,897,2014-06-03
616,216,2015-11-18
620,94,2015-12-16
613,311,2014-07-17
616,218,2014-10-13
593,932,2015-12-17
607,498,2012-07-30
597,808,2013-01-09
599,747,2011-10-28
596,840,2014-08-27
613,314,2015-09-07
621,67,2013-09-29
616,222,2015-08-27
608,470,2015-01-28
606,532,2013-05-14
623,6,2013-08-11
612,347,2015-10-12
622,38,2012-08-22
604,596,2013-11-13
623,9,2013-03-13
618,164,2015-12-17
621,72,2015-12-23
604,599,2014-04-07
612,351,2015-10-25
615,259,2014-06-24
596,848,2012-06-04
593,942,2015-11-12
618,167,2015-11-20
619,136,2013-03-28
596,849,2013-05-20
598,788,2015-07-23
607,511,2009-12-08
610,420,2011-02-20
622,48,2012-05-05
592,978,2014-09-24
609,451,2014-12-29
603,637,2013-10-02
623,18,2014-05-30
601,703,2015-04-22
611,394,2014-08-01
592,983,2015-04-07
609,456,2015-02-04
623,23,2015-04-28
611,395,2014-10-22
607,520,2008-12-13
621,88,2015-09-21
609,460,2014-12-18
598,802,2012-11-27
605,586,2014-11-09
612,369,2015-09-01
623,28,2013-03-13
610,432,2014-02-25
606,558,2013-08-01
624,3,2012-10-06
614,313,2010-02-25
603,654,2015-10-10
592,997,2011-07-23
624,6,2012-10-05
593,970,2015-07-11
609,475,2015-02-07
611,413,2014-12-09
602,692,2015-12-17
596,878,2014-10-31
608,507,2015-09-27
624,11,2013-03-20
600,755,2011-03-18
610,446,2013-09-04
613,353,2012-08-25
598,818,2012-11-21
594,943,2015-07-26
617,231,2013-08-30
613,355,2014-06-07
610,448,2013-11-01
618,200,2015-12-23
623,45,2012-12-26
610,449,2015-11-20
602,698,2012-04-06
599,791,2012-09-21
608,513,2014-06-16
621,111,2010-03-11
594,948,2005-02-27
596,886,2012-03-13
602,701,2013-03-29
598,825,2015-05-25
612,391,2015-11-28
604,640,2010-05-23
594,950,2013-08-29
607,551,2015-10-12
608,520,2014-05-03
607,552,2013-11-21
617,242,2015-04-07
605,615,2014-06-14
607,553,2011-11-17
609,492,2015-12-13
614,337,2013-03-24
620,151,2015-09-12
600,772,2015-07-07
614,338,2013-03-31
599,803,2011-05-14
611,431,2004-10-04
613,371,2015-08-10
617,247,2015-06-03
609,497,2015-04-09
594,964,2015-09-04
625,3,2014-12-22
613,376,2013-06-13
593,996,2015-04-21
602,719,2012-09-11
595,936,2015-10-04
607,566,2006-09-04
613,380,2012-06-20
625,9,2012-11-18
611,444,2013-04-14
606,600,2014-04-26
610,477,2015-07-24
608,540,2015-07-16
602,728,2012-05-06
611,449,2015-10-12
625,16,2014-01-01
609,512,2014-12-13
622,110,2012-08-09
605,638,2014-01-08
624,49,2015-03-30
604,670,2015-06-24
623,81,2013-04-17
604,671,2015-06-22
623,83,2015-08-02
620,177,2011-06-29
604,673,2013-11-10
598,859,2014-07-03
609,518,2015-04-30
606,612,2015-11-02
594,985,2011-05-11
608,552,2015-04-15
616,305,2014-06-03
611,460,2005-09-07
602,739,2014-04-02
611,461,2013-04-22
596,927,2013-04-19
620,184,2014-12-05
610,494,2015-07-13
622,122,2013-09-01
611,464,2015-03-15
622,124,2012-03-12
625,31,2013-09-03
595,961,2015-10-12
621,156,2015-02-08
614,373,2011-08-01
621,157,2013-03-23
625,34,2014-04-20
615,344,2015-06-15
599,841,2014-08-06
595,966,2013-05-12
613,408,2011-03-01
615,347,2015-10-17
598,874,2013-04-09
613,410,2013-06-07
600,813,2013-08-30
598,876,2015-06-06
610,504,2015-07-28
623,101,2014-05-15
609,536,2014-12-21
618,257,2015-12-10
611,474,2015-12-18
613,412,2015-09-08
595,970,2008-02-27
625,41,2015-02-27
622,135,2011-11-01
612,447,2015-12-18
618,262,2015-11-15
597,913,2014-10-09
624,76,2013-10-15
624,77,2015-10-01
609,543,2015-11-23
614,388,2015-09-03
624,78,2013-05-04
595,978,2014-03-23
626,22,2014-07-03
626,24,2007-01-11
620,210,2015-09-11
616,335,2015-02-24
612,460,2015-10-27
615,367,2014-05-24
597,926,2013-01-21
621,184,2013-12-28
596,959,2004-01-09
616,339,2012-03-13
600,836,2010-09-01
620,216,2014-08-28
604,712,2015-06-03
621,186,2011-03-19
596,961,2013-03-01
605,682,2013-06-05
622,155,2013-10-27
609,559,2015-07-17
622,156,2012-01-23
617,312,2011-04-23
611,499,2008-01-23
613,438,2015-06-13
602,780,2015-09-16
600,843,2013-01-16
606,657,2014-08-04
619,255,2015-10-01
614,410,2010-02-12
600,844,2014-11-02
603,754,2014-10-01
607,631,2010-12-02
610,538,2007-08-09
618,290,2015-12-17
604,726,2007-06-05
621,199,2014-05-08
614,416,2013-01-05
607,634,2008-01-21
597,944,2015-06-01
597,945,2012-04-19
610,543,2015-06-26
616,358,2015-10-30
596,979,2015-04-20
603,762,2013-05-04
597,949,2014-08-28
616,361,2010-07-04
609,579,2015-10-20
607,643,2014-02-04
604,738,2015-04-09
609,584,2015-05-07
610,554,2015-03-14
620,244,2015-02-08
604,740,2011-05-23
608,616,2014-10-08
619,276,2010-08-15
610,555,2015-12-22
611,524,2004-11-04
621,216,2015-06-25
622,186,2011-07-26
609,589,2015-03-31
616,372,2013-03-23
628,1,2015-12-08
610,559,2015-05-15
619,280,2015-11-07
598,931,2015-12-06
606,686,2015-10-06
620,253,2010-04-09
596,998,2013-11-04
608,626,2015-09-24
597,967,2014-08-27
611,533,2013-05-08
622,192,2012-01-27
598,937,2013-11-01
601,844,2015-08-24
625,100,2015-07-15
613,474,2015-10-19
607,661,2015-10-31
619,290,2015-11-06
609,600,2014-12-07
608,631,2014-09-01
622,197,2010-12-14
603,787,2015-07-18
598,942,2015-01-04
606,695,2012-07-12
599,913,2014-04-05
597,975,2011-11-09
621,232,2015-11-08
613,480,2014-07-28
611,543,2014-08-20
619,296,2013-11-07
625,111,2014-06-24
617,359,2014-04-25
619,300,2015-08-09
606,705,2014-03-08
614,458,2013-07-06
612,521,2015-11-30
604,769,2011-03-28
602,832,2015-10-04
619,306,2013-10-22
623,183,2015-04-08
610,587,2015-10-01
609,619,2015-05-16
616,402,2009-04-02
619,309,2014-10-06
620,280,2015-12-19
606,715,2013-05-15
616,405,2010-01-18
617,375,2012-07-06
622,223,2014-08-01
621,254,2010-01-08
618,348,2015-11-23
618,349,2015-12-06
612,536,2015-10-11
614,474,2015-12-07
627,71,2014-04-20
602,846,2015-12-13
619,320,2013-02-24
615,444,2013-10-26
611,569,2010-09-21
611,571,2010-07-13
628,45,2015-09-30
606,727,2012-12-20
619,325,2006-12-25
612,542,2015-12-14
615,449,2015-11-26
602,852,2015-11-26
611,575,2010-10-27
602,854,2015-10-03
609,638,2015-06-23
614,483,2013-09-09
607,700,2004-12-15
609,643,2015-11-22
607,706,2010-08-11
600,924,2015-04-11
628,57,2015-07-21
624,184,2015-05-13
616,432,2009-10-24
629,30,2015-12-27
614,495,2013-08-24
610,621,2011-12-19
600,931,2015-11-16
598,994,2015-02-27
601,901,2015-05-25
622,251,2015-02-06
620,313,2010-03-11
616,439,2015-09-08
629,37,2013-06-13
608,689,2014-10-15
621,286,2015-05-21
609,660,2015-12-24
630,10,2013-12-05
629,41,2014-10-04
616,445,2008-05-22
600,942,2013-01-28
619,354,2014-12-07
623,230,2015-07-11
609,664,2014-12-30
599,975,2011-04-14
605,789,2014-07-18
625,171,2015-09-27
627,110,2014-06-16
618,389,2015-12-20
613,544,2011-10-16
624,203,2014-05-08
626,141,2015-05-01
630,17,2011-07-21
620,327,2013-11-18
620,329,2011-11-07
599,982,2015-11-22
609,673,2015-07-29
614,518,2008-11-07
618,395,2015-11-24
599,985,2011-08-30
611,614,2008-11-13
603,864,2014-08-21
630,27,2009-10-23
615,493,2015-02-22
601,927,2015-09-21
613,558,2014-10-31
611,620,2009-11-30
620,342,2015-01-24
616,466,2015-02-02
611,622,2015-10-22
609,685,2015-11-27
608,716,2015-12-19
626,158,2007-12-27
600,966,2015-03-02
617,440,2012-06-05
606,781,2014-06-28
631,6,2013-09-03
604,843,2015-12-27
627,131,2014-02-06
622,287,2011-11-09
611,628,2015-07-07
625,195,2015-09-04
630,40,2015-03-21
622,289,2011-12-18
611,631,2006-02-25
613,569,2012-03-03
630,42,2014-11-06
620,353,2014-07-30
619,385,2010-06-21
616,479,2014-09-07
623,262,2014-05-15
606,791,2014-04-30
612,606,2015-11-02
602,917,2011-05-05
630,50,2015-03-23
604,857,2013-12-02
631,20,2002-02-12
602,919,2015-06-13
626,176,2013-08-03
611,642,2005-03-07
629,84,2014-02-04
606,798,2015-11-19
608,737,2014-11-12
620,366,2013-11-28
628,118,2015-06-23
607,770,2012-10-13
619,402,2014-01-07
624,247,2015-05-15
624,248,2014-03-28
621,341,2010-01-21
609,713,2015-10-15
612,620,2015-10-14
623,280,2015-11-19
603,900,2013-04-18
611,652,2012-09-16
627,157,2014-08-19
620,375,2009-08-29
608,747,2015-04-07
631,35,2003-01-18
622,314,2015-06-08
603,903,2015-01-26
609,717,2015-05-21
620,379,2013-03-04
605,844,2015-03-18
628,132,2015-12-23
627,164,2015-12-14
627,166,2015-06-30
614,569,2011-07-30
628,135,2015-09-26
605,849,2014-06-20
631,44,2010-09-03
628,137,2015-08-29
620,385,2009-10-07
610,695,2015-12-06
627,169,2015-04-16
605,851,2013-06-15
603,914,2013-09-13
608,759,2014-12-31
622,325,2011-01-19
615,542,2015-06-19
623,295,2014-10-18
612,638,2015-12-29
621,359,2009-09-21
624,267,2015-08-26
609,733,2015-04-19
603,920,2015-03-16
618,456,2015-12-09
609,735,2015-09-02
610,704,2012-04-21
602,952,2012-01-02
614,581,2012-12-04
617,488,2015-09-06
620,396,2014-09-07
621,365,2010-04-28
613,614,2013-11-11
609,739,2015-06-26
624,276,2014-03-23
626,214,2012-11-02
620,400,2013-06-02
632,29,2012-09-17
606,837,2014-08-31
629,125,2014-07-25
624,280,2015-11-02
607,808,2015-09-13
620,405,2010-07-31
623,313,2014-09-28
631,65,2014-05-06
632,34,2014-04-04
625,252,2013-09-21
630,99,2015-02-08
604,907,2015-11-24
607,815,2013-01-06
602,970,2012-01-08
620,413,2013-09-18
610,723,2013-03-25
625,259,2015-07-31
613,632,2014-12-25
608,788,2015-09-23
629,138,2014-06-28
621,386,2011-02-26
609,758,2015-06-15
627,201,2015-06-11
616,542,2015-03-24
626,233,2009-03-17
609,761,2015-08-20
625,265,2015-11-30
615,575,2015-10-21
604,918,2014-07-11
609,765,2015-04-05
607,827,2013-01-23
621,393,2014-06-09
619,455,2013-06-03
612,673,2015-09-18
628,177,2015-08-25
621,394,2011-03-15
614,611,2008-11-13
625,271,2014-07-27
618,488,2015-11-11
614,613,2013-11-11
623,335,2015-11-30
618,491,2015-11-27
619,460,2009-01-10
603,957,2015-06-06
623,338,2014-01-12
609,772,2015-06-22
618,493,2015-11-17
602,989,2013-10-21
613,649,2015-05-20
628,184,2015-10-15
606,866,2012-09-17
603,960,2014-01-29
630,124,2012-03-19
622,373,2014-09-24
619,466,2013-03-25
612,684,2015-12-05
603,963,2014-10-12
604,933,2015-11-22
633,34,2014-02-14
608,810,2014-05-21
602,997,2014-12-01
626,253,2012-09-26
622,378,2011-08-25
610,751,2014-01-10
606,875,2013-10-20
623,348,2015-11-06
626,258,2015-09-30
618,506,2015-10-28
617,540,2014-07-14
605,913,2014-07-08
606,882,2014-12-20
633,45,2013-08-31
607,852,2015-12-15
615,605,2014-06-14
622,389,2013-08-12
604,947,2008-02-10
621,421,2015-01-17
606,887,2012-05-17
622,392,2011-08-26
613,671,2015-09-27
610,765,2015-10-16
634,21,2010-10-26
622,394,2014-07-11
626,270,2013-03-23
631,116,2015-10-30
624,333,2014-10-21
628,210,2015-08-15
612,707,2015-10-09
620,461,2012-03-14
611,741,2015-09-12
627,246,2014-12-11
627,248,2014-05-19
631,124,2015-10-28
623,373,2014-08-20
631,125,2006-11-02
622,404,2012-06-20
630,158,2011-01-27
617,563,2015-12-22
614,656,2015-02-06
631,130,2010-06-14
606,908,2014-12-14
612,723,2015-09-02
604,972,2015-11-28
623,383,2014-08-03
633,73,2011-12-12
607,879,2014-09-19
628,229,2015-12-30
626,291,2015-02-20
620,477,2014-05-17
629,200,2013-11-01
627,262,2014-04-19
627,263,2015-04-01
611,759,2008-08-14
610,790,2015-02-01
605,947,2011-11-02
623,389,2014-04-22
611,762,2007-01-02
627,266,2015-12-09
609,825,2015-04-02
634,50,2015-11-02
618,546,2015-11-29
616,608,2014-10-08
612,733,2015-10-13
611,764,2009-10-20
610,795,2012-06-07
610,796,2014-01-14
625,331,2001-10-13
618,548,2015-11-30
609,828,2015-03-20
605,953,2012-09-01
631,147,2015-04-26
623,396,2013-12-08
621,458,2011-04-13
614,676,2014-09-12
624,366,2014-01-03
608,863,2015-12-16
629,212,2013-11-28
609,832,2015-03-03
625,336,2013-03-26
623,398,2014-08-18
621,461,2015-02-19
611,771,2008-04-30
623,399,2015-11-21
630,182,2015-01-24
621,463,2015-10-12
628,248,2015-06-20
617,589,2013-12-03
620,496,2012-07-04
614,682,2010-02-15
627,280,2015-10-20
624,373,2013-11-17
620,497,2012-04-18
615,652,2013-05-15
613,714,2013-11-15
619,529,2015-06-10
634,65,2013-07-08
613,718,2012-02-09
604,997,2015-04-25
605,967,2014-12-29
607,905,2006-05-13
635,38,2011-08-18
620,503,2014-01-15
619,534,2015-04-09
627,287,2014-02-10
633,103,2011-06-17
627,289,2015-06-21
617,600,2012-10-24
626,322,2015-07-19
627,291,2015-02-13
609,849,2015-09-12
614,695,2007-09-15
609,851,2015-07-23
610,820,2011-11-21
610,821,2014-06-04
635,46,2014-06-26
629,234,2015-08-29
615,668,2014-09-19
633,110,2009-02-10
610,824,2012-11-09
609,855,2015-02-25
625,359,2005-12-08
630,205,2012-02-22
633,113,2012-10-07
614,703,2013-12-08
633,115,2015-04-15
631,177,2008-08-07
612,766,2015-09-28
622,457,2013-08-06
633,116,2015-11-01
620,520,2015-07-08
609,862,2015-02-18
627,304,2015-10-13
636,25,2013-05-01
626,339,2015-10-15
635,61,2014-03-16
633,126,2009-06-13
608,901,2015-03-15
634,95,2014-12-21
614,716,2010-06-08
628,282,2015-07-27
633,127,2015-06-10
607,933,2014-06-24
628,284,2015-12-17
605,997,2009-07-22
637,7,2014-06-11
624,410,2014-03-25
629,255,2015-11-21
608,907,2014-12-28
619,566,2014-07-14
623,442,2013-02-01
631,195,2013-11-22
633,133,2011-06-13
636,40,2013-10-23
630,226,2013-08-27
631,196,2011-04-01
633,135,2010-10-30
622,477,2015-09-28
609,881,2015-11-14
615,697,2013-02-19
617,635,2013-06-23
609,884,2015-11-30
628,296,2015-12-12
607,947,2008-06-05
611,824,2015-09-29
627,328,2015-10-04
615,701,2014-03-20
630,236,2012-01-26
620,548,2009-01-24
631,207,2015-10-18
632,176,2014-07-08
614,736,2015-02-12
611,829,2015-03-11
627,335,2014-04-17
622,491,2014-11-02
611,833,2015-03-11
633,151,2015-08-02
619,585,2015-01-05
